Jump #,Date,Drop Zone,Aircraft,Gear,Jump Type,Exit Alt,Depl Alt,Altitude Unit,Dist to Target,Delay (s),Cutaway,Notes
5427,12/8/2012,SD AZ,Skyvan,Talon Viper 135,Belly/RW,16000,2500,Feet,0,85,No,
5428,12/8/2012,SD AZ,Skyvan,Talon Viper 135,Belly/RW,16000,2000,Feet,0,85,No,
5429,12/8/2012,SD AZ,Skyvan,Talon Viper 135,Belly/RW,18000,2000,Feet,0,95,No,
5430,12/8/2012,SD AZ,Skyvan,Talon Viper 135,Belly/RW,18000,2000,Feet,0,95,No,
5431,12/9/2012,SD AZ,Skyvan,Talon Viper 135,Belly/RW,18000,2000,Feet,0,95,No,
5432,12/9/2012,SD AZ,Skyvan,Talon Viper 135,Belly/RW,18000,2000,Feet,0,95,No,
5433,12/9/2012,SD AZ,Skyvan,Talon Viper 135,Belly/RW,18000,2000,Feet,0,95,No,126
5434,4/7/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,12500,2000,Feet,0,60,No,
5435,4/7/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,13000,2000,Feet,0,65,No,
5436,4/21/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,13000,2000,Feet,0,65,No,"RW 13 2 points
"
5437,4/21/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,12000,2000,Feet,0,60,No,RW 14
5438,4/21/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,12000,2000,Feet,0,60,No,
5439,4/21/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,12000,2000,Feet,0,60,No,
5440,5/5/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,12000,2000,Feet,0,60,No,
5441,5/5/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,12000,2000,Feet,0,60,No,
5442,5/5/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,12000,2000,Feet,0,60,No
5443,5/5/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,12000,2000,Feet,0,60,No
5444,5/5/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,12000,2000,Feet,0,60,No
5445,5/19/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,12000,2500,Feet,0,60,No
5446,5/19/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,12000,2500,Feet,0,60,No
5447,5/19/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,11000,2500,Feet,0,50,No
5448,5/19/2013,Mile Hi,Twin Otter,Talon Viper 135,Belly/RW,11000,2500,Feet,0,50,No
